,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,max_waveheight,max_windspeed,transit_speed,num_vessels,num_ahts_vessels
399,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,1169.5,GravityBasedInstallation,,,,,,,,
400,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1181.3461538461538,GravityBasedInstallation,,,,,,,3.0,0.0
401,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,1181.3461538461538,GravityBasedInstallation,,,,,,,,
402,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,175.03846153846155,781743.6490384616,ACTION,1181.3461538461538,GravityBasedInstallation,,Site,,,,,,
403,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,1181.5,GravityBasedInstallation,,,,,,,,
404,,Turbine Assembly Line 2,Delay,56.0,0.0,ACTION,1237.3461538461538,GravityBasedInstallation,,,,,,,,
405,,Turbine Assembly Line 1,Delay,56.0,0.0,ACTION,1237.5,GravityBasedInstallation,,,,,,,,
408,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,1241.3461538461538,GravityBasedInstallation,,,,,,,,
409,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,1241.5,GravityBasedInstallation,,,,,,,,
411,,Multi-Purpose AHTS Vessel,Delay,61.0,272433.625,ACTION,1242.3461538461538,GravityBasedInstallation,,,,,,,,
413,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,1245.3461538461538,GravityBasedInstallation,,,,,,,,
414,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,1245.5,GravityBasedInstallation,,,,,,,,
415,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1247.3461538461538,GravityBasedInstallation,,,,,,,,
417,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1248.3461538461538,GravityBasedInstallation,,,,,,,,
421,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,1257.3461538461538,GravityBasedInstallation,,,,,,,,
422,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,1257.5,GravityBasedInstallation,,,,,,,,
423,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1260.3461538461538,GravityBasedInstallation,,,,,,,,
424,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1260.8461538461538,GravityBasedInstallation,,,,,,,,
425,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1261.0,GravityBasedInstallation,,,,,,,,
427,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1264.3461538461538,GravityBasedInstallation,,,,,,,,
428,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1264.5,GravityBasedInstallation,,,,,,,,
429,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1266.3461538461538,GravityBasedInstallation,,,,,,,,
430,,Towing Group 1,Positioning Support,85.0,132869.1666666667,ACTION,1266.3461538461538,GravityBasedInstallation,,site,,,,,1.0,
433,,Turbine Assembly Line 2,Delay,16.0,0.0,ACTION,1280.3461538461538,GravityBasedInstallation,,,,,,,,
434,,Turbine Assembly Line 1,Delay,16.0,0.0,ACTION,1280.5,GravityBasedInstallation,,,,,,,,
435,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1283.8461538461538,GravityBasedInstallation,,,,,,,,
436,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1284.0,GravityBasedInstallation,,,,,,,,
437,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1284.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
443,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1304.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
444,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,1304.8076923076924,GravityBasedInstallation,,Site,,,,,,
445,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,1307.8461538461538,GravityBasedInstallation,,,,,,,,
446,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,1308.0,GravityBasedInstallation,,,,,,,,
447,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1309.8076923076924,GravityBasedInstallation,,,,,,,,
448,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1310.8076923076924,GravityBasedInstallation,,,,,,,,
449,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1322.8076923076924,GravityBasedInstallation,,,,,,,,
452,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1328.8076923076924,GravityBasedInstallation,,,,,,,,
453,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,1328.8076923076924,GravityBasedInstallation,,site,,,,,1.0,
457,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1347.269230769231,GravityBasedInstallation,,,,,,,3.0,0.0
469,,Turbine Assembly Line 2,Delay,194.0,0.0,ACTION,1501.8461538461538,GravityBasedInstallation,,,,,,,,
470,,Turbine Assembly Line 1,Delay,194.0,0.0,ACTION,1502.0,GravityBasedInstallation,,,,,,,,
485,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,1573.8461538461538,GravityBasedInstallation,,,,,,,,
486,,Towing Group 1,Delay: No Completed Assemblies Available,226.57692307692287,1062532.4807692298,ACTION,1573.8461538461538,GravityBasedInstallation,,,,,,,3.0,
487,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,412.5,0.0,ACTION,1573.8461538461538,GravityBasedInstallation,,,,,,,,
488,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,1573.8461538461538,GravityBasedInstallation,,,,,,,,
489,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,1574.0,GravityBasedInstallation,,,,,,,,
490,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,412.5,0.0,ACTION,1574.0,GravityBasedInstallation,,,,,,,,
491,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,1574.0,GravityBasedInstallation,,,,,,,,
492,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,1581.8461538461538,GravityBasedInstallation,,,,,,,,
493,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,1582.0,GravityBasedInstallation,,,,,,,,
494,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1593.8461538461538,GravityBasedInstallation,,,,,,,3.0,0.0
495,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,1593.8461538461538,GravityBasedInstallation,,,,,,,,
496,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,265.03846153846143,1183694.899038461,ACTION,1593.8461538461538,GravityBasedInstallation,,Site,,,,,,
497,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,1594.0,GravityBasedInstallation,,,,,,,,
498,,Turbine Assembly Line 2,Delay,7.0,0.0,ACTION,1600.8461538461538,GravityBasedInstallation,,,,,,,,
499,,Turbine Assembly Line 1,Delay,7.0,0.0,ACTION,1601.0,GravityBasedInstallation,,,,,,,,
500,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,1604.8461538461538,GravityBasedInstallation,,,,,,,,
501,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,1605.0,GravityBasedInstallation,,,,,,,,
502,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,1608.8461538461538,GravityBasedInstallation,,,,,,,,
503,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,1609.0,GravityBasedInstallation,,,,,,,,
504,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,1620.8461538461538,GravityBasedInstallation,,,,,,,,
505,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,1621.0,GravityBasedInstallation,,,,,,,,
506,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1624.3461538461538,GravityBasedInstallation,,,,,,,,
507,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1624.5,GravityBasedInstallation,,,,,,,,
508,,Turbine Assembly Line 2,Delay,45.0,0.0,ACTION,1669.3461538461538,GravityBasedInstallation,,,,,,,,
509,,Turbine Assembly Line 1,Delay,45.0,0.0,ACTION,1669.5,GravityBasedInstallation,,,,,,,,
511,,Multi-Purpose AHTS Vessel,Delay,79.0,352823.875,ACTION,1672.8461538461538,GravityBasedInstallation,,,,,,,,
512,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1672.8461538461538,GravityBasedInstallation,,,,,,,,
513,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1673.0,GravityBasedInstallation,,,,,,,,
514,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1676.3461538461538,GravityBasedInstallation,,,,,,,,
515,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1676.5,GravityBasedInstallation,,,,,,,,
517,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1677.8461538461538,GravityBasedInstallation,,,,,,,,
518,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1678.8461538461538,GravityBasedInstallation,,,,,,,,
521,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1690.8461538461538,GravityBasedInstallation,,,,,,,,
522,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1696.8461538461538,GravityBasedInstallation,,,,,,,,
523,,Towing Group 1,Positioning Support,103.0,161006.1666666667,ACTION,1696.8461538461538,GravityBasedInstallation,,site,,,,,1.0,
524,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,1700.3461538461538,GravityBasedInstallation,,,,,,,,
525,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,1700.5,GravityBasedInstallation,,,,,,,,
528,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1715.3076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
534,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1735.3076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
535,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,1735.3076923076924,GravityBasedInstallation,,Site,,,,,,
538,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1740.3076923076924,GravityBasedInstallation,,,,,,,,
539,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1741.3076923076924,GravityBasedInstallation,,,,,,,,
541,,Turbine Assembly Line 2,Delay,78.0,0.0,ACTION,1778.3461538461538,GravityBasedInstallation,,,,,,,,
542,,Turbine Assembly Line 1,Delay,78.0,0.0,ACTION,1778.5,GravityBasedInstallation,,,,,,,,
543,,Multi-Purpose AHTS Vessel,Delay,54.0,241170.75,ACTION,1795.3076923076924,GravityBasedInstallation,,,,,,,,
545,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1807.3076923076924,GravityBasedInstallation,,,,,,,,
548,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1813.3076923076924,GravityBasedInstallation,,,,,,,,
549,,Towing Group 1,Positioning Support,78.0,121927.0,ACTION,1813.3076923076924,GravityBasedInstallation,,site,,,,,1.0,
554,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1831.769230769231,GravityBasedInstallation,,,,,,,3.0,0.0
558,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,1850.3461538461538,GravityBasedInstallation,,,,,,,,
559,,Towing Group 1,Delay: No Completed Assemblies Available,18.576923076922867,87116.48076922979,ACTION,1850.3461538461538,GravityBasedInstallation,,,,,,,3.0,
560,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,276.5,0.0,ACTION,1850.3461538461538,GravityBasedInstallation,,,,,,,,
561,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,1850.3461538461538,GravityBasedInstallation,,,,,,,,
562,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,1850.5,GravityBasedInstallation,,,,,,,,
563,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,276.5,0.0,ACTION,1850.5,GravityBasedInstallation,,,,,,,,
564,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,1850.5,GravityBasedInstallation,,,,,,,,
565,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,1858.3461538461538,GravityBasedInstallation,,,,,,,,
566,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,1858.5,GravityBasedInstallation,,,,,,,,
569,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1870.3461538461538,GravityBasedInstallation,,,,,,,3.0,0.0
570,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,1870.3461538461538,GravityBasedInstallation,,,,,,,,
571,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,57.03846153846143,254740.89903846107,ACTION,1870.3461538461538,GravityBasedInstallation,,Site,,,,,,
572,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,1870.5,GravityBasedInstallation,,,,,,,,
574,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,1874.3461538461538,GravityBasedInstallation,,,,,,,,
575,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,1874.5,GravityBasedInstallation,,,,,,,,
576,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1875.3461538461538,GravityBasedInstallation,,,,,,,,
577,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1876.3461538461538,GravityBasedInstallation,,,,,,,,
578,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,1878.3461538461538,GravityBasedInstallation,,,,,,,,
579,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,1878.5,GravityBasedInstallation,,,,,,,,
584,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1888.3461538461538,GravityBasedInstallation,,,,,,,,
585,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,1890.3461538461538,GravityBasedInstallation,,,,,,,,
586,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,1890.5,GravityBasedInstallation,,,,,,,,
589,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1893.8461538461538,GravityBasedInstallation,,,,,,,,
590,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1894.0,GravityBasedInstallation,,,,,,,,
591,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1894.3461538461538,GravityBasedInstallation,,,,,,,,
592,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,1894.3461538461538,GravityBasedInstallation,,site,,,,,1.0,
593,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1897.3461538461538,GravityBasedInstallation,,,,,,,,
594,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1897.5,GravityBasedInstallation,,,,,,,,
595,,Turbine Assembly Line 2,Delay,15.0,0.0,ACTION,1912.3461538461538,GravityBasedInstallation,,,,,,,,
596,,Turbine Assembly Line 1,Delay,15.0,0.0,ACTION,1912.5,GravityBasedInstallation,,,,,,,,
597,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1912.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
598,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,1915.8461538461538,GravityBasedInstallation,,,,,,,,
599,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,1916.0,GravityBasedInstallation,,,,,,,,
603,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,1932.8076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
604,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,1932.8076923076924,GravityBasedInstallation,,Site,,,,,,
608,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,1937.8076923076924,GravityBasedInstallation,,,,,,,,
609,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,1938.8076923076924,GravityBasedInstallation,,,,,,,,
610,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,1939.8461538461538,GravityBasedInstallation,,,,,,,,
611,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,1940.0,GravityBasedInstallation,,,,,,,,
615,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,1950.8076923076924,GravityBasedInstallation,,,,,,,,
616,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,1956.8076923076924,GravityBasedInstallation,,,,,,,,
617,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,1956.8076923076924,GravityBasedInstallation,,site,,,,,1.0,
618,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,1975.269230769231,GravityBasedInstallation,,,,,,,3.0,0.0
636,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,2011.8461538461538,GravityBasedInstallation,,,,,,,,
637,,Towing Group 1,Delay: No Completed Assemblies Available,36.57692307692287,171527.4807692298,ACTION,2011.8461538461538,GravityBasedInstallation,,,,,,,3.0,
638,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,161.5,0.0,ACTION,2011.8461538461538,GravityBasedInstallation,,,,,,,,
639,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,2011.8461538461538,GravityBasedInstallation,,,,,,,,
640,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,2012.0,GravityBasedInstallation,,,,,,,,
641,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,161.5,0.0,ACTION,2012.0,GravityBasedInstallation,,,,,,,,
642,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,2012.0,GravityBasedInstallation,,,,,,,,
646,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,2019.8461538461538,GravityBasedInstallation,,,,,,,,
647,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,2020.0,GravityBasedInstallation,,,,,,,,
648,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2031.8461538461538,GravityBasedInstallation,,,,,,,3.0,0.0
649,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,2031.8461538461538,GravityBasedInstallation,,,,,,,,
650,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,75.03846153846143,335131.1490384611,ACTION,2031.8461538461538,GravityBasedInstallation,,Site,,,,,,
651,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,2032.0,GravityBasedInstallation,,,,,,,,
654,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2035.8461538461538,GravityBasedInstallation,,,,,,,,
655,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2036.0,GravityBasedInstallation,,,,,,,,
656,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2036.8461538461538,GravityBasedInstallation,,,,,,,,
657,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2037.8461538461538,GravityBasedInstallation,,,,,,,,
658,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2039.8461538461538,GravityBasedInstallation,,,,,,,,
659,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2040.0,GravityBasedInstallation,,,,,,,,
664,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2049.846153846154,GravityBasedInstallation,,,,,,,,
665,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,2051.846153846154,GravityBasedInstallation,,,,,,,,
666,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,2052.0,GravityBasedInstallation,,,,,,,,
668,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2055.346153846154,GravityBasedInstallation,,,,,,,,
669,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2055.5,GravityBasedInstallation,,,,,,,,
670,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,2055.846153846154,GravityBasedInstallation,,,,,,,,
671,,Towing Group 1,Positioning Support,24.0,37516.0,ACTION,2055.846153846154,GravityBasedInstallation,,site,,,,,1.0,
672,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2058.846153846154,GravityBasedInstallation,,,,,,,,
673,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2059.0,GravityBasedInstallation,,,,,,,,
676,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2062.346153846154,GravityBasedInstallation,,,,,,,,
677,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2062.5,GravityBasedInstallation,,,,,,,,
678,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2074.3076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
679,,Turbine Assembly Line 2,Mechanical Completion,24.0,0.0,ACTION,2086.346153846154,GravityBasedInstallation,,,,,,,,
680,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,2086.5,GravityBasedInstallation,,,,,,,,
683,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2094.3076923076924,GravityBasedInstallation,,,,,,,3.0,0.0
684,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,38.46153846153857,171774.03846153893,ACTION,2094.3076923076924,GravityBasedInstallation,,Site,,,,,,
686,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2099.3076923076924,GravityBasedInstallation,,,,,,,,
687,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2100.3076923076924,GravityBasedInstallation,,,,,,,,
692,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2112.3076923076924,GravityBasedInstallation,,,,,,,,
695,,Turbine Assembly Line 2,Delay,44.0,0.0,ACTION,2130.346153846154,GravityBasedInstallation,,,,,,,,
696,,Turbine Assembly Line 1,Delay,44.0,0.0,ACTION,2130.5,GravityBasedInstallation,,,,,,,,
697,,Multi-Purpose AHTS Vessel,Delay,30.0,133983.75,ACTION,2142.3076923076924,GravityBasedInstallation,,,,,,,,
700,,Multi-Purpose AHTS Vessel,Grout GBF,1.0,4466.125,ACTION,2143.3076923076924,GravityBasedInstallation,,,,,,,,
703,,Multi-Purpose AHTS Vessel,Delay,2.0,8932.25,ACTION,2145.3076923076924,GravityBasedInstallation,,,,,,,,
706,,Multi-Purpose AHTS Vessel,Grout GBF,5.0,22330.625,ACTION,2150.3076923076924,GravityBasedInstallation,,,,,,,,
707,,Towing Group 1,Positioning Support,56.0,87537.33333333334,ACTION,2150.3076923076924,GravityBasedInstallation,,site,,,,,1.0,
708,,Towing Group 1,Transit,18.46153846153846,86575.38461538461,ACTION,2168.769230769231,GravityBasedInstallation,,,,,,,3.0,0.0
718,,Turbine Assembly Line 2,Electrical Completion,72.0,0.0,ACTION,2202.346153846154,GravityBasedInstallation,,,,,,,,
719,,Towing Group 1,Delay: No Completed Assemblies Available,33.57692307692287,157458.9807692298,ACTION,2202.346153846154,GravityBasedInstallation,,,,,,,3.0,
720,,Substructure Assembly Line 2,Delay: No Substructure Storage Available,190.5,0.0,ACTION,2202.346153846154,GravityBasedInstallation,,,,,,,,
721,,Substructure Assembly Line 2,Substructure Assembly,0.0,0.0,ACTION,2202.346153846154,GravityBasedInstallation,,,,,,,,
722,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,2202.5,GravityBasedInstallation,,,,,,,,
723,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,190.5,0.0,ACTION,2202.5,GravityBasedInstallation,,,,,,,,
724,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,2202.5,GravityBasedInstallation,,,,,,,,
725,,Turbine Assembly Line 2,Move Substructure,8.0,0.0,ACTION,2210.346153846154,GravityBasedInstallation,,,,,,,,
726,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,2210.5,GravityBasedInstallation,,,,,,,,
727,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,2222.346153846154,GravityBasedInstallation,,,,,,,3.0,0.0
728,,Turbine Assembly Line 2,Prepare for Turbine Assembly,12.0,0.0,ACTION,2222.346153846154,GravityBasedInstallation,,,,,,,,
729,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,72.03846153846143,321732.7740384611,ACTION,2222.346153846154,GravityBasedInstallation,,Site,,,,,,
730,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,2222.5,GravityBasedInstallation,,,,,,,,
731,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2226.346153846154,GravityBasedInstallation,,,,,,,,
732,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2226.5,GravityBasedInstallation,,,,,,,,
733,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,2227.346153846154,GravityBasedInstallation,,,,,,,,
734,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,2228.346153846154,GravityBasedInstallation,,,,,,,,
737,,Turbine Assembly Line 2,Lift and Attach Tower Section,4.0,0.0,ACTION,2230.346153846154,GravityBasedInstallation,,,,,,,,
738,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,2230.5,GravityBasedInstallation,,,,,,,,
740,,Turbine Assembly Line 2,Delay,10.0,0.0,ACTION,2240.346153846154,GravityBasedInstallation,,,,,,,,
741,,Turbine Assembly Line 1,Delay,10.0,0.0,ACTION,2240.5,GravityBasedInstallation,,,,,,,,
742,,Multi-Purpose AHTS Vessel,Delay,15.0,66991.875,ACTION,2243.346153846154,GravityBasedInstallation,,,,,,,,
746,,Turbine Assembly Line 2,Lift and Attach Nacelle,12.0,0.0,ACTION,2252.346153846154,GravityBasedInstallation,,,,,,,,
747,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,2252.5,GravityBasedInstallation,,,,,,,,
749,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,2255.346153846154,GravityBasedInstallation,,,,,,,,
750,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2255.846153846154,GravityBasedInstallation,,,,,,,,
751,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,2256.0,GravityBasedInstallation,,,,,,,,
754,,Turbine Assembly Line 2,Lift and Attach Blade,3.5,0.0,ACTION,2259.346153846154,GravityBasedInstallation,,,,,,,,
