,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,num_vessels,num_ahts_vessels,location,max_waveheight,max_windspeed,transit_speed
456,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,721.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
457,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,727.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
458,,WTIV,Reequip,1.0,16666.666666666668,ACTION,728.8833333333332,TurbineInstallation,,,,,,,,,
459,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,729.8833333333332,TurbineInstallation,,,,,,,,,
460,,WTIV,Lift Blade,1.5,25000.0,ACTION,731.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
463,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,734.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
464,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,735.8833333333332,TurbineInstallation,,,,,,,,,
465,,WTIV,Lift Blade,1.5,25000.0,ACTION,737.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
468,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,740.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
469,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,741.8833333333332,TurbineInstallation,,,,,,,,,
472,,WTIV,Lift Blade,1.5,25000.0,ACTION,743.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
473,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,746.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
474,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,747.3166666666665,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
476,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,749.3166666666665,TurbineInstallation,,,,,,,,,
477,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,749.7499999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
479,,WTIV,Release Tower Section,3.0,50000.0,ACTION,752.7499999999998,TurbineInstallation,,,,,,,,,
480,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,753.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
486,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,759.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
487,,WTIV,Release Tower Section,3.0,50000.0,ACTION,762.4999999999998,TurbineInstallation,,,,,,,,,
489,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,763.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
492,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,769.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
493,,WTIV,Release Nacelle,3.0,50000.0,ACTION,772.9999999999998,TurbineInstallation,,,,,,,,,
494,,WTIV,Reequip,1.0,16666.666666666668,ACTION,773.9999999999998,TurbineInstallation,,,,,,,,,
499,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,775.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
501,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,781.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
502,,WTIV,Reequip,1.0,16666.666666666668,ACTION,782.4999999999998,TurbineInstallation,,,,,,,,,
503,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,783.4999999999998,TurbineInstallation,,,,,,,,,
504,,WTIV,Lift Blade,1.5,25000.0,ACTION,784.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
505,,WTIV,Delay,6.0,100000.0,ACTION,790.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
506,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,794.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
509,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,795.4999999999998,TurbineInstallation,,,,,,,,,
510,,WTIV,Lift Blade,1.5,25000.0,ACTION,796.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
511,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,800.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
512,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,801.4999999999998,TurbineInstallation,,,,,,,,,
513,,WTIV,Lift Blade,1.5,25000.0,ACTION,802.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
514,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,806.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
515,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,806.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
516,,WTIV,Transit,12.0,200000.0,ACTION,818.933333333333,TurbineInstallation,,,,,,,,,
519,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,822.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
521,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,826.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
523,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,830.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
524,,WTIV,Fasten Blade,1.5,25000.0,ACTION,832.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
525,,WTIV,Fasten Blade,1.5,25000.0,ACTION,833.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
526,,WTIV,Fasten Blade,1.5,25000.0,ACTION,835.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
530,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,839.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
531,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,843.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
535,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,847.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
536,,WTIV,Fasten Blade,1.5,25000.0,ACTION,848.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
538,,WTIV,Fasten Blade,1.5,25000.0,ACTION,850.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
540,,WTIV,Fasten Blade,1.5,25000.0,ACTION,851.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
548,,WTIV,Transit,12.0,200000.0,ACTION,863.933333333333,TurbineInstallation,,,,,,,,,
550,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,865.933333333333,TurbineInstallation,,,,,,,,,
551,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,866.3666666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
552,,WTIV,Release Tower Section,3.0,50000.0,ACTION,869.3666666666663,TurbineInstallation,,,,,,,,,
553,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,870.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
554,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,876.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
555,,WTIV,Release Tower Section,3.0,50000.0,ACTION,879.1166666666663,TurbineInstallation,,,,,,,,,
557,,WTIV,Delay,4.0,66666.66666666667,ACTION,883.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
561,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,884.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
563,,WTIV,Delay,33.0,550000.0,ACTION,917.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
566,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,923.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
569,,WTIV,Release Nacelle,3.0,50000.0,ACTION,926.6166666666663,TurbineInstallation,,,,,,,,,
571,,WTIV,Reequip,1.0,16666.666666666668,ACTION,927.6166666666663,TurbineInstallation,,,,,,,,,
573,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,929.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
575,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,935.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
576,,WTIV,Reequip,1.0,16666.666666666668,ACTION,936.1166666666663,TurbineInstallation,,,,,,,,,
577,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,937.1166666666663,TurbineInstallation,,,,,,,,,
579,,WTIV,Lift Blade,1.5,25000.0,ACTION,938.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
582,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,942.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
584,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,943.1166666666663,TurbineInstallation,,,,,,,,,
587,,WTIV,Lift Blade,1.5,25000.0,ACTION,944.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
588,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,948.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
589,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,949.1166666666663,TurbineInstallation,,,,,,,,,
590,,WTIV,Lift Blade,1.5,25000.0,ACTION,950.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
591,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,954.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
592,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,954.5499999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
593,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,956.5499999999996,TurbineInstallation,,,,,,,,,
594,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,956.9833333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
595,,WTIV,Release Tower Section,3.0,50000.0,ACTION,959.9833333333329,TurbineInstallation,,,,,,,,,
596,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,960.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
602,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,966.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
604,,WTIV,Release Tower Section,3.0,50000.0,ACTION,969.7333333333329,TurbineInstallation,,,,,,,,,
605,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,971.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
608,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,977.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
609,,WTIV,Release Nacelle,3.0,50000.0,ACTION,980.2333333333329,TurbineInstallation,,,,,,,,,
610,,WTIV,Reequip,1.0,16666.666666666668,ACTION,981.2333333333329,TurbineInstallation,,,,,,,,,
613,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,982.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
616,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,988.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
617,,WTIV,Reequip,1.0,16666.666666666668,ACTION,989.7333333333329,TurbineInstallation,,,,,,,,,
618,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,990.7333333333329,TurbineInstallation,,,,,,,,,
619,,WTIV,Lift Blade,1.5,25000.0,ACTION,992.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
620,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,995.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
621,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,996.7333333333329,TurbineInstallation,,,,,,,,,
622,,WTIV,Lift Blade,1.5,25000.0,ACTION,998.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
625,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1001.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
627,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1002.7333333333329,TurbineInstallation,,,,,,,,,
628,,WTIV,Lift Blade,1.5,25000.0,ACTION,1004.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
631,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1007.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
633,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1008.1666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
636,,WTIV,Transit,8.0,133333.33333333334,ACTION,1016.1666666666662,TurbineInstallation,,,,,,,,,
638,,WTIV,Delay,1.0,16666.666666666668,ACTION,1017.1666666666662,TurbineInstallation,,,,,,,,,
639,,WTIV,Transit,1.0,16666.666666666668,ACTION,1018.1666666666662,TurbineInstallation,,,,,,,,,
644,,WTIV,Delay,23.0,383333.3333333334,ACTION,1041.166666666666,TurbineInstallation,,,,,,,,,
645,,WTIV,Transit,1.0,16666.666666666668,ACTION,1042.166666666666,TurbineInstallation,,,,,,,,,
646,,WTIV,Delay,1.0,16666.666666666668,ACTION,1043.166666666666,TurbineInstallation,,,,,,,,,
649,,WTIV,Transit,2.0,33333.333333333336,ACTION,1045.166666666666,TurbineInstallation,,,,,,,,,
650,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1049.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
653,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1053.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
656,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1057.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
658,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1058.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
659,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1060.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
660,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1061.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
663,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1065.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
665,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1069.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
666,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1073.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
667,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1075.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
670,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1076.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
671,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1078.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
673,,WTIV,Transit,2.0,33333.333333333336,ACTION,1080.166666666666,TurbineInstallation,,,,,,,,,
674,,WTIV,Delay,1.0,16666.666666666668,ACTION,1081.166666666666,TurbineInstallation,,,,,,,,,
675,,WTIV,Transit,4.0,66666.66666666667,ACTION,1085.166666666666,TurbineInstallation,,,,,,,,,
676,,WTIV,Delay,3.0,50000.0,ACTION,1088.166666666666,TurbineInstallation,,,,,,,,,
681,,WTIV,Transit,6.0,100000.0,ACTION,1094.166666666666,TurbineInstallation,,,,,,,,,
682,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1096.166666666666,TurbineInstallation,,,,,,,,,
683,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1096.5999999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
685,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1099.5999999999995,TurbineInstallation,,,,,,,,,
686,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1100.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
687,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1106.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
688,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1109.3499999999995,TurbineInstallation,,,,,,,,,
691,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1110.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
695,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1116.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
697,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1119.8499999999995,TurbineInstallation,,,,,,,,,
699,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1120.8499999999995,TurbineInstallation,,,,,,,,,
701,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1122.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
704,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1128.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
705,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1129.3499999999995,TurbineInstallation,,,,,,,,,
707,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1130.3499999999995,TurbineInstallation,,,,,,,,,
708,,WTIV,Lift Blade,1.5,25000.0,ACTION,1131.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
710,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1135.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
712,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1136.3499999999995,TurbineInstallation,,,,,,,,,
714,,WTIV,Lift Blade,1.5,25000.0,ACTION,1137.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
717,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1141.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
718,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1142.3499999999995,TurbineInstallation,,,,,,,,,
719,,WTIV,Lift Blade,1.5,25000.0,ACTION,1143.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
720,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1147.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
721,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1147.7833333333328,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
722,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1149.7833333333328,TurbineInstallation,,,,,,,,,
723,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1150.2166666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
724,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1153.2166666666662,TurbineInstallation,,,,,,,,,
725,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1153.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
730,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1159.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
731,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1162.9666666666662,TurbineInstallation,,,,,,,,,
735,,WTIV,Delay,75.0,1250000.0,ACTION,1237.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
736,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1239.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
742,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1245.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
745,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1248.4666666666662,TurbineInstallation,,,,,,,,,
747,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1249.4666666666662,TurbineInstallation,,,,,,,,,
748,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1250.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
752,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1256.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
753,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1257.9666666666662,TurbineInstallation,,,,,,,,,
754,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1258.9666666666662,TurbineInstallation,,,,,,,,,
755,,WTIV,Lift Blade,1.5,25000.0,ACTION,1260.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
758,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1263.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
759,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1264.9666666666662,TurbineInstallation,,,,,,,,,
760,,WTIV,Lift Blade,1.5,25000.0,ACTION,1266.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
765,,WTIV,Delay,17.0,283333.3333333334,ACTION,1283.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
770,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1286.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
771,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1287.9666666666662,TurbineInstallation,,,,,,,,,
772,,WTIV,Lift Blade,1.5,25000.0,ACTION,1289.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
773,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1292.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
774,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1293.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
782,,WTIV,Transit,12.0,200000.0,ACTION,1305.3999999999996,TurbineInstallation,,,,,,,,,
783,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1309.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
786,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1313.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
787,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1317.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
788,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1318.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
789,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1320.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
790,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1321.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
792,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1325.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
797,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1329.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
798,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1333.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
799,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1335.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
801,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1336.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,,
