cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,9.212490126692046,ACTION,3091.936851264117,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3091.936851264117,MooringSystemSupplyChain,33.0,,,
0.0,1.0,Chain Production 1,"168, Manufacture: chain_bottom_d0.08",9.078940796886481,ACTION,3101.0157920610036,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,9.0789407968864,ACTION,3101.0157920610036,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3101.0157920610036,MooringSystemSupplyChain,34.0,,,
0.0,3.0,Anchors Production 1,"17, Manufacture: suction_anchor_d1.33",182.5,ACTION,3102.5,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 2,"17, Manufacture: suction_anchor_d2.33",182.5,ACTION,3102.5,MooringSystemSupplyChain,,,,
0.0,1.0,Chain Production 1,"169, Manufacture: chain_bottom_d0.08",9.091103473284793,ACTION,3110.1068955342885,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,9.091103473284875,ACTION,3110.1068955342885,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3110.1068955342885,MooringSystemSupplyChain,35.0,,,
0.0,1.0,Chain Production 1,"170, Manufacture: chain_top_d0.08",25.935310842933198,ACTION,3136.0422063772216,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.935310842933177,ACTION,3136.0422063772216,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3136.0422063772216,MooringSystemSupplyChain,36.0,,,
0.0,1.0,Ropes Production 1,"36, Manufacture: polyester_d0.123",87.6,ACTION,3153.599999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,3153.599999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,3153.599999999998,MooringSystemSupplyChain,16.0,,,
0.0,1.0,Chain Production 1,"171, Manufacture: chain_top_d0.08",25.926823803772553,ACTION,3161.969030180994,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.92682380377255,ACTION,3161.969030180994,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3161.969030180994,MooringSystemSupplyChain,37.0,,,
0.0,1.0,Chain Production 1,"172, Manufacture: chain_top_d0.08",26.136585380317662,ACTION,3188.105615561312,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,26.136585380317683,ACTION,3188.105615561312,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3188.105615561312,MooringSystemSupplyChain,38.0,,,
0.0,1.0,Chain Production 1,"173, Manufacture: chain_bottom_d0.08",8.829373037723611,ACTION,3196.9349885990355,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.829373037723599,ACTION,3196.9349885990355,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3196.9349885990355,MooringSystemSupplyChain,39.0,,,
0.0,1.0,Chain Production 1,"174, Manufacture: chain_top_d0.08",26.062478345195082,ACTION,3222.9974669442304,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,26.062478345194904,ACTION,3222.9974669442304,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3222.9974669442304,MooringSystemSupplyChain,40.0,,,
0.0,1.0,Chain Production 1,"175, Manufacture: chain_bottom_d0.08",8.84518479361839,ACTION,3231.842651737849,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.8451847936185,ACTION,3231.842651737849,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3231.842651737849,MooringSystemSupplyChain,41.0,,,
0.0,1.0,Ropes Production 1,"37, Manufacture: polyester_d0.123",87.6,ACTION,3241.199999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,3241.199999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,3241.199999999998,MooringSystemSupplyChain,17.0,,,
0.0,2.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,3241.5,MooringSystemSupplyChain,0.0,30.0,184.0,30752.208570205672
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,3241.5,MooringSystemSupplyChain,1.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,3241.5,MooringSystemSupplyChain,2.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,3241.5,MooringSystemSupplyChain,3.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,3241.5,MooringSystemSupplyChain,4.0,,,
0.0,1.0,Chain Production 1,"176, Manufacture: chain_top_d0.08",26.069183193882235,ACTION,3257.911834931731,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,26.069183193882054,ACTION,3257.911834931731,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3257.911834931731,MooringSystemSupplyChain,42.0,,,
0.0,1.0,Chain Production 1,"177, Manufacture: chain_bottom_d0.081",8.508016616183724,ACTION,3266.4198515479147,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.508016616183795,ACTION,3266.4198515479147,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3266.4198515479147,MooringSystemSupplyChain,43.0,,,
0.0,5.0,Anchors Production 1,"18, Manufacture: suction_anchor_d1.33",182.5,ACTION,3285.0,MooringSystemSupplyChain,,,,
0.0,5.0,Anchors Production 2,"18, Manufacture: suction_anchor_d2.33",182.5,ACTION,3285.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,3285.0,MooringSystemSupplyChain,,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,3285.0,MooringSystemSupplyChain,5.0,,,
0.0,,Anchor Transport Vessel,Loading Anchor,0.0,ACTION,3285.0,MooringSystemSupplyChain,6.0,,,
0.0,1.0,Chain Production 1,"178, Manufacture: chain_top_d0.081",25.672950333200298,ACTION,3292.092801881115,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.672950333200333,ACTION,3292.092801881115,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3292.092801881115,MooringSystemSupplyChain,44.0,,,
0.0,1.0,Chain Production 1,"179, Manufacture: chain_top_d0.081",25.757403895300385,ACTION,3317.8502057764154,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.757403895300286,ACTION,3317.8502057764154,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3317.8502057764154,MooringSystemSupplyChain,45.0,,,
0.0,1.0,Ropes Production 1,"38, Manufacture: polyester_d0.123",87.6,ACTION,3328.799999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,3328.799999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,3328.799999999998,MooringSystemSupplyChain,18.0,,,
0.0,1.0,Chain Production 1,"180, Manufacture: chain_top_d0.081",25.75793003758329,ACTION,3343.6081358139986,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.757930037583264,ACTION,3343.6081358139986,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3343.6081358139986,MooringSystemSupplyChain,46.0,,,
0.0,1.0,Chain Production 1,"181, Manufacture: chain_bottom_d0.081",8.509031808534344,ACTION,3352.117167622533,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.509031808534473,ACTION,3352.117167622533,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3352.117167622533,MooringSystemSupplyChain,47.0,,,
0.0,1.0,Chain Production 1,"182, Manufacture: chain_bottom_d0.081",8.358749451019174,ACTION,3360.4759170735524,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.358749451019321,ACTION,3360.4759170735524,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3360.4759170735524,MooringSystemSupplyChain,48.0,,,
0.0,1.0,Chain Production 1,"183, Manufacture: chain_bottom_d0.081",8.34363310181623,ACTION,3368.8195501753685,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.343633101816067,ACTION,3368.8195501753685,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3368.8195501753685,MooringSystemSupplyChain,49.0,,,
0.0,1.0,Chain Production 1,"184, Manufacture: chain_bottom_d0.081",8.515520520386396,ACTION,3377.335070695755,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.515520520386417,ACTION,3377.335070695755,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3377.335070695755,MooringSystemSupplyChain,50.0,,,
0.0,1.0,Chain Production 1,"185, Manufacture: chain_top_d0.081",25.680655411154135,ACTION,3403.015726106909,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.68065541115402,ACTION,3403.015726106909,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3403.015726106909,MooringSystemSupplyChain,51.0,,,
0.0,1.0,Chain Production 1,"186, Manufacture: chain_bottom_d0.081",8.396139731208995,ACTION,3411.411865838118,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.396139731209132,ACTION,3411.411865838118,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3411.411865838118,MooringSystemSupplyChain,52.0,,,
0.0,1.0,Ropes Production 1,"39, Manufacture: polyester_d0.123",87.6,ACTION,3416.399999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,3416.399999999998,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,3416.399999999998,MooringSystemSupplyChain,19.0,,,
0.0,1.0,Chain Production 1,"187, Manufacture: chain_bottom_d0.081",8.26551787663085,ACTION,3419.677383714749,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,8.265517876630838,ACTION,3419.677383714749,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3419.677383714749,MooringSystemSupplyChain,53.0,,,
0.0,1.0,Chain Production 1,"188, Manufacture: chain_top_d0.081",25.807858494705982,ACTION,3445.485242209455,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.807858494706124,ACTION,3445.485242209455,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3445.485242209455,MooringSystemSupplyChain,54.0,,,
0.0,2.0,Anchors Production 1,"19, Manufacture: suction_anchor_d1.34",182.5,ACTION,3467.5,MooringSystemSupplyChain,,,,
0.0,2.0,Anchors Production 2,"19, Manufacture: suction_anchor_d2.33",182.5,ACTION,3467.5,MooringSystemSupplyChain,,,,
0.0,1.0,Chain Production 1,"189, Manufacture: chain_top_d0.081",25.80497197098831,ACTION,3471.2902141804434,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.80497197098839,ACTION,3471.2902141804434,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3471.2902141804434,MooringSystemSupplyChain,55.0,,,
0.0,1.0,Chain Production 1,"190, Manufacture: chain_top_d0.081",25.76129427104979,ACTION,3497.051508451493,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.761294271049792,ACTION,3497.051508451493,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Loading Chain,0.0,ACTION,3497.051508451493,MooringSystemSupplyChain,56.0,,,
0.0,1.0,Ropes Production 1,"40, Manufacture: polyester_d0.123",87.6,ACTION,3503.9999999999977,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,87.59999999999991,ACTION,3503.9999999999977,MooringSystemSupplyChain,,,,
0.0,,Rope Transport Railcar,Loading Rope,0.0,ACTION,3503.9999999999977,MooringSystemSupplyChain,20.0,,,
0.0,1.0,Chain Production 1,"191, Manufacture: chain_top_d0.081",25.762448168171808,ACTION,3522.813956619665,MooringSystemSupplyChain,,,,
0.0,,Chain Transport Railcar,Delay: Waiting for Chain to load.,25.762448168171886,ACTION,3522.813956619665,MooringSystemSupplyChain,,,,
0.0,1.0,Chain Production 1,"192, Manufacture: chain_bottom_d0.081",8.40729348165191,ACTION,3531.221250101317,MooringSystemSupplyChain,,,,
0.0,2.0,Chain Production 1,"193, Manufacture: chain_top_d0.081",25.705482459956976,ACTION,3556.9267325612736,MooringSystemSupplyChain,,,,
0.0,3.0,Chain Production 1,"194, Manufacture: chain_bottom_d0.081",8.604874545859486,ACTION,3565.531607107133,MooringSystemSupplyChain,,,,
0.0,4.0,Chain Production 1,"195, Manufacture: chain_bottom_d0.081",8.599360070408721,ACTION,3574.1309671775416,MooringSystemSupplyChain,,,,
0.0,5.0,Chain Production 1,"196, Manufacture: chain_bottom_d0.081",8.517745053287852,ACTION,3582.6487122308295,MooringSystemSupplyChain,,,,
0.0,1.0,Ropes Production 1,"41, Manufacture: polyester_d0.123",87.6,ACTION,3591.5999999999976,MooringSystemSupplyChain,,,,
0.0,6.0,Chain Production 1,"197, Manufacture: chain_top_d0.081",25.63332854620683,ACTION,3608.2820407770364,MooringSystemSupplyChain,,,,
0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,3621.0,MooringSystemSupplyChain,6.0,,,
0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,3621.0,MooringSystemSupplyChain,6.0,30.0,184.0,30752.208570205672
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3621.0,MooringSystemSupplyChain,5.0,,185.0,30559.08288790567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3621.0,MooringSystemSupplyChain,4.0,,186.0,30319.72737030567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3621.0,MooringSystemSupplyChain,3.0,,187.0,30139.90345690567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3621.0,MooringSystemSupplyChain,2.0,,188.0,29899.74751360567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3621.0,MooringSystemSupplyChain,1.0,,189.0,29706.82185790567
0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,3621.0,MooringSystemSupplyChain,0.0,,190.0,29466.865961205673
0.0,7.0,Chain Production 1,"198, Manufacture: chain_top_d0.081",25.699766791852856,ACTION,3633.981807568889,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 1,"20, Manufacture: suction_anchor_d1.34",182.5,ACTION,3650.0,MooringSystemSupplyChain,,,,
0.0,3.0,Anchors Production 2,"20, Manufacture: suction_anchor_d2.33",182.5,ACTION,3650.0,MooringSystemSupplyChain,,,,
0.0,8.0,Chain Production 1,"199, Manufacture: chain_top_d0.082",25.534879820724306,ACTION,3659.5166873896133,MooringSystemSupplyChain,,,,
0.0,2.0,Ropes Production 1,"42, Manufacture: polyester_d0.123",87.6,ACTION,3679.1999999999975,MooringSystemSupplyChain,,,,
0.0,9.0,Chain Production 1,"200, Manufacture: chain_top_d0.082",25.589325984754563,ACTION,3685.1060133743676,MooringSystemSupplyChain,,,,
0.0,0.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,3690.813956619665,MooringSystemSupplyChain,56.0,,,
0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,56.0,134.0,190.0,29466.865961205673
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,55.0,,191.0,29430.42888476665
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,54.0,,192.0,29394.199247908116
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,53.0,,193.0,29357.991886725027
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,52.0,,194.0,29321.770978289074
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,51.0,,195.0,29312.85740262503
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,50.0,,196.0,29303.385871034785
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,49.0,,197.0,29267.139270190968
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,48.0,,198.0,29258.192204764062
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,47.0,,199.0,29248.70613450476
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,46.0,,200.0,29239.737531374056
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,45.0,,201.0,29231.247455600263
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,44.0,,202.0,29195.21130111564
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,43.0,,203.0,29186.72751553677
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,42.0,,204.0,29150.708987630736
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,41.0,,205.0,29114.670362456847
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,40.0,,206.0,29078.66709785101
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,39.0,,207.0,29070.267297409348
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,38.0,,208.0,29061.828463824586
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,37.0,,209.0,29054.22070723843
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,36.0,,210.0,29018.518860558128
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,35.0,,211.0,28982.80986325012
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,34.0,,212.0,28975.182834769774
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,33.0,,213.0,28939.89315796097
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,32.0,,214.0,28933.438742178427
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,31.0,,215.0,28926.91890149153
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,30.0,,216.0,28891.606648006073
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,29.0,,217.0,28878.049229390657
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,28.0,,218.0,28864.501286912608
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,27.0,,219.0,28850.9760935217
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,26.0,,220.0,28812.561970140174
0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,3690.813956619665,MooringSystemSupplyChain,25.0,,221.0,28774.14254452479
