,cost,supply_storage,agent,action,duration,level,time,phase,transport_storage,delivered,port_storage,port_area
1996,0.0,,Anchor Transport Vessel,"Loading Anchor, 62",0.0,ACTION,11459.0,MooringSystemSupplyChain,2.0,,,
1997,0.0,3.0,Anchors Production 1,"63, Manufacture: suction_anchor_d2.2",182.5,ACTION,11503.0,MooringSystemSupplyChain,,,,
1998,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,44.0,ACTION,11503.0,MooringSystemSupplyChain,,,,
1999,0.0,,Anchor Transport Vessel,"Loading Anchor, 63",0.0,ACTION,11503.0,MooringSystemSupplyChain,3.0,,,
2000,0.0,0.0,Rope Transport Railcar,Full: Transport Ropes,336.0,ACTION,11556.878899999998,MooringSystemSupplyChain,10.0,,,
2001,0.0,,Rope Transport Railcar,Rope arrives at Port.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,10.0,40.0,550.0,23140.211332900002
2002,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,9.0,,551.0,23133.461332900002
2003,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,8.0,,552.0,23126.711332900002
2004,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,7.0,,553.0,23119.961332900002
2005,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,6.0,,554.0,23113.211332900002
2006,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,5.0,,555.0,23106.461332900002
2007,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,4.0,,556.0,23099.711332900002
2008,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,3.0,,557.0,23092.961332900002
2009,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,2.0,,558.0,23086.211332900002
2010,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,1.0,,559.0,23079.461332900002
2011,0.0,,Rope Transport Railcar,Unload Rope at Port Laydown.,0.0,ACTION,11556.878899999998,MooringSystemSupplyChain,0.0,,560.0,23072.711332900002
2012,0.0,20.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,11578.9625,MooringSystemSupplyChain,10.0,,,
2013,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,10.0,450.0,560.0,23072.711332900002
2014,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,9.0,,561.0,23065.211332900002
2015,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,8.0,,562.0,23057.711332900002
2016,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,7.0,,563.0,23050.211332900002
2017,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,6.0,,564.0,23042.711332900002
2018,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,5.0,,565.0,23035.211332900002
2019,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,4.0,,566.0,23027.711332900002
2020,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,3.0,,567.0,23020.211332900002
2021,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,2.0,,568.0,23012.711332900002
2022,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,1.0,,569.0,23005.211332900002
2023,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11578.9625,MooringSystemSupplyChain,0.0,,570.0,22997.711332900002
2024,0.0,20.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,11662.9625,MooringSystemSupplyChain,0.0,460.0,570.0,22997.711332900002
2025,0.0,,Chain Transport Railcar,"Loading Chain, 461",0.0,ACTION,11662.9625,MooringSystemSupplyChain,1.0,,,
2026,0.0,,Chain Transport Railcar,"Loading Chain, 462",0.0,ACTION,11662.9625,MooringSystemSupplyChain,2.0,,,
2027,0.0,,Chain Transport Railcar,"Loading Chain, 463",0.0,ACTION,11662.9625,MooringSystemSupplyChain,3.0,,,
2028,0.0,,Chain Transport Railcar,"Loading Chain, 464",0.0,ACTION,11662.9625,MooringSystemSupplyChain,4.0,,,
2029,0.0,,Chain Transport Railcar,"Loading Chain, 465",0.0,ACTION,11662.9625,MooringSystemSupplyChain,5.0,,,
2030,0.0,,Chain Transport Railcar,"Loading Chain, 466",0.0,ACTION,11662.9625,MooringSystemSupplyChain,6.0,,,
2031,0.0,,Chain Transport Railcar,"Loading Chain, 467",0.0,ACTION,11662.9625,MooringSystemSupplyChain,7.0,,,
2032,0.0,,Chain Transport Railcar,"Loading Chain, 468",0.0,ACTION,11662.9625,MooringSystemSupplyChain,8.0,,,
2033,0.0,,Chain Transport Railcar,"Loading Chain, 469",0.0,ACTION,11662.9625,MooringSystemSupplyChain,9.0,,,
2034,0.0,,Chain Transport Railcar,"Loading Chain, 470",0.0,ACTION,11662.9625,MooringSystemSupplyChain,10.0,,,
2035,0.0,2.0,Ropes Production 1,"52, Manufacture: polyester_d0.123",222.8105,ACTION,11666.555999999997,MooringSystemSupplyChain,,,,
2036,0.0,1.0,Anchors Production 1,"64, Manufacture: suction_anchor_d2.43",182.5,ACTION,11685.5,MooringSystemSupplyChain,,,,
2037,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,11685.5,MooringSystemSupplyChain,,,,
2038,0.0,,Anchor Transport Vessel,"Loading Anchor, 64",0.0,ACTION,11685.5,MooringSystemSupplyChain,4.0,,,
2039,0.0,1.0,Rope Transport Railcar,Empty: Return to supplier.,168.0,ACTION,11724.878899999998,MooringSystemSupplyChain,0.0,50.0,560.0,23072.711332900002
2040,0.0,,Rope Transport Railcar,"Loading Rope, 51",0.0,ACTION,11724.878899999998,MooringSystemSupplyChain,1.0,,,
2041,0.0,,Rope Transport Railcar,"Loading Rope, 52",0.0,ACTION,11724.878899999998,MooringSystemSupplyChain,2.0,,,
2042,0.0,10.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,11830.9625,MooringSystemSupplyChain,10.0,,,
2043,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,10.0,460.0,570.0,22997.711332900002
2044,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,9.0,,571.0,22990.211332900002
2045,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,8.0,,572.0,22982.711332900002
2046,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,7.0,,573.0,22975.211332900002
2047,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,6.0,,574.0,22967.711332900002
2048,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,5.0,,575.0,22960.211332900002
2049,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,4.0,,576.0,22952.711332900002
2050,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,3.0,,577.0,22945.211332900002
2051,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,2.0,,578.0,22937.711332900002
2052,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,1.0,,579.0,22930.211332900002
2053,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,11830.9625,MooringSystemSupplyChain,0.0,,580.0,22922.711332900002
2054,0.0,1.0,Anchors Production 1,"65, Manufacture: suction_anchor_d2.43",182.5,ACTION,11868.0,MooringSystemSupplyChain,,,,
2055,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,11868.0,MooringSystemSupplyChain,,,,
2056,0.0,,Anchor Transport Vessel,"Loading Anchor, 65",0.0,ACTION,11868.0,MooringSystemSupplyChain,5.0,,,
2057,0.0,,Anchors Production 1,Reset Machine.,0.5,ACTION,11868.5,MooringSystemSupplyChain,,,,
2058,0.0,3.0,Ropes Production 1,"53, Manufacture: polyester_d0.123",223.1471,ACTION,11889.703099999997,MooringSystemSupplyChain,,,,
2059,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,164.8241999999991,ACTION,11889.703099999997,MooringSystemSupplyChain,,,,
2060,0.0,,Rope Transport Railcar,"Loading Rope, 53",0.0,ACTION,11889.703099999997,MooringSystemSupplyChain,3.0,,,
2061,0.0,10.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,11914.9625,MooringSystemSupplyChain,0.0,470.0,580.0,22922.711332900002
2062,0.0,,Chain Transport Railcar,"Loading Chain, 471",0.0,ACTION,11914.9625,MooringSystemSupplyChain,1.0,,,
2063,0.0,,Chain Transport Railcar,"Loading Chain, 472",0.0,ACTION,11914.9625,MooringSystemSupplyChain,2.0,,,
2064,0.0,,Chain Transport Railcar,"Loading Chain, 473",0.0,ACTION,11914.9625,MooringSystemSupplyChain,3.0,,,
2065,0.0,,Chain Transport Railcar,"Loading Chain, 474",0.0,ACTION,11914.9625,MooringSystemSupplyChain,4.0,,,
2066,0.0,,Chain Transport Railcar,"Loading Chain, 475",0.0,ACTION,11914.9625,MooringSystemSupplyChain,5.0,,,
2067,0.0,,Chain Transport Railcar,"Loading Chain, 476",0.0,ACTION,11914.9625,MooringSystemSupplyChain,6.0,,,
2068,0.0,,Chain Transport Railcar,"Loading Chain, 477",0.0,ACTION,11914.9625,MooringSystemSupplyChain,7.0,,,
2069,0.0,,Chain Transport Railcar,"Loading Chain, 478",0.0,ACTION,11914.9625,MooringSystemSupplyChain,8.0,,,
2070,0.0,,Chain Transport Railcar,"Loading Chain, 479",0.0,ACTION,11914.9625,MooringSystemSupplyChain,9.0,,,
2071,0.0,,Chain Transport Railcar,"Loading Chain, 480",0.0,ACTION,11914.9625,MooringSystemSupplyChain,10.0,,,
2072,0.0,1.0,Anchors Production 1,"66, Manufacture: suction_anchor_d2.01",182.5,ACTION,12051.0,MooringSystemSupplyChain,,,,
2073,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,183.0,ACTION,12051.0,MooringSystemSupplyChain,,,,
2074,0.0,,Anchor Transport Vessel,"Loading Anchor, 66",0.0,ACTION,12051.0,MooringSystemSupplyChain,6.0,,,
2075,0.0,0.0,Chain Transport Railcar,Full: Transport Chains,168.0,ACTION,12082.9625,MooringSystemSupplyChain,10.0,,,
2076,0.0,,Chain Transport Railcar,Chain arrives at Port.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,10.0,470.0,580.0,22922.711332900002
2077,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,9.0,,581.0,22915.211332900002
2078,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,8.0,,582.0,22907.711332900002
2079,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,7.0,,583.0,22900.211332900002
2080,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,6.0,,584.0,22892.711332900002
2081,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,5.0,,585.0,22885.211332900002
2082,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,4.0,,586.0,22877.711332900002
2083,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,3.0,,587.0,22870.211332900002
2084,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,2.0,,588.0,22862.711332900002
2085,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,1.0,,589.0,22855.211332900002
2086,0.0,,Chain Transport Railcar,Unload Chain at Port Laydown.,0.0,ACTION,12082.9625,MooringSystemSupplyChain,0.0,,590.0,22847.711332900002
2087,0.0,1.0,Ropes Production 1,"54, Manufacture: polyester_d0.123",223.2406,ACTION,12112.943699999996,MooringSystemSupplyChain,,,,
2088,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,223.24059999999918,ACTION,12112.943699999996,MooringSystemSupplyChain,,,,
2089,0.0,,Rope Transport Railcar,"Loading Rope, 54",0.0,ACTION,12112.943699999996,MooringSystemSupplyChain,4.0,,,
2090,0.0,0.0,Chain Transport Railcar,Empty: Return to supplier.,84.0,ACTION,12166.9625,MooringSystemSupplyChain,0.0,480.0,590.0,22847.711332900002
2091,0.0,1.0,Anchors Production 1,"67, Manufacture: suction_anchor_d2.42",182.5,ACTION,12233.5,MooringSystemSupplyChain,,,,
2092,0.0,1.0,Ropes Production 1,"55, Manufacture: polyester_d0.123",222.56740000000002,ACTION,12335.511099999996,MooringSystemSupplyChain,,,,
2093,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,222.5673999999999,ACTION,12335.511099999996,MooringSystemSupplyChain,,,,
2094,0.0,,Rope Transport Railcar,"Loading Rope, 55",0.0,ACTION,12335.511099999996,MooringSystemSupplyChain,5.0,,,
2095,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,12387.0,MooringSystemSupplyChain,6.0,,,
2096,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,12387.0,MooringSystemSupplyChain,6.0,60.0,590.0,22847.711332900002
2097,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,12387.0,MooringSystemSupplyChain,5.0,,591.0,22616.861018500003
2098,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,12387.0,MooringSystemSupplyChain,4.0,,592.0,22375.912597600003
2099,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,12387.0,MooringSystemSupplyChain,3.0,,593.0,22143.961579600003
2100,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,12387.0,MooringSystemSupplyChain,2.0,,594.0,21922.507779400003
2101,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,12387.0,MooringSystemSupplyChain,1.0,,595.0,21700.753906300004
2102,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,12387.0,MooringSystemSupplyChain,0.0,,596.0,21460.205565800003
2103,0.0,2.0,Anchors Production 1,"68, Manufacture: suction_anchor_d2.18",182.5,ACTION,12416.0,MooringSystemSupplyChain,,,,
2104,0.0,1.0,Anchor Transport Vessel,Empty: Return to supplier.,168.0,ACTION,12555.0,MooringSystemSupplyChain,0.0,66.0,596.0,21460.205565800003
2105,0.0,,Anchor Transport Vessel,"Loading Anchor, 67",0.0,ACTION,12555.0,MooringSystemSupplyChain,1.0,,,
2106,0.0,,Anchor Transport Vessel,"Loading Anchor, 68",0.0,ACTION,12555.0,MooringSystemSupplyChain,2.0,,,
2107,0.0,1.0,Ropes Production 1,"56, Manufacture: polyester_d0.123",222.343,ACTION,12557.854099999997,MooringSystemSupplyChain,,,,
2108,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,222.34300000000076,ACTION,12557.854099999997,MooringSystemSupplyChain,,,,
2109,0.0,,Rope Transport Railcar,"Loading Rope, 56",0.0,ACTION,12557.854099999997,MooringSystemSupplyChain,6.0,,,
2110,0.0,3.0,Anchors Production 1,"69, Manufacture: suction_anchor_d2.44",182.5,ACTION,12598.5,MooringSystemSupplyChain,,,,
2111,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,43.5,ACTION,12598.5,MooringSystemSupplyChain,,,,
2112,0.0,,Anchor Transport Vessel,"Loading Anchor, 69",0.0,ACTION,12598.5,MooringSystemSupplyChain,3.0,,,
2113,0.0,1.0,Ropes Production 1,"57, Manufacture: polyester_d0.123",218.62169999999998,ACTION,12776.475799999997,MooringSystemSupplyChain,,,,
2114,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,218.6216999999997,ACTION,12776.475799999997,MooringSystemSupplyChain,,,,
2115,0.0,,Rope Transport Railcar,"Loading Rope, 57",0.0,ACTION,12776.475799999997,MooringSystemSupplyChain,7.0,,,
2116,0.0,1.0,Anchors Production 1,"70, Manufacture: suction_anchor_d2.19",182.5,ACTION,12781.0,MooringSystemSupplyChain,,,,
2117,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,12781.0,MooringSystemSupplyChain,,,,
2118,0.0,,Anchor Transport Vessel,"Loading Anchor, 70",0.0,ACTION,12781.0,MooringSystemSupplyChain,4.0,,,
2119,0.0,1.0,Anchors Production 1,"71, Manufacture: suction_anchor_d2.19",182.5,ACTION,12963.5,MooringSystemSupplyChain,,,,
2120,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,12963.5,MooringSystemSupplyChain,,,,
2121,0.0,,Anchor Transport Vessel,"Loading Anchor, 71",0.0,ACTION,12963.5,MooringSystemSupplyChain,5.0,,,
2122,0.0,1.0,Ropes Production 1,"58, Manufacture: polyester_d0.123",218.603,ACTION,12995.078799999996,MooringSystemSupplyChain,,,,
2123,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,218.60299999999916,ACTION,12995.078799999996,MooringSystemSupplyChain,,,,
2124,0.0,,Rope Transport Railcar,"Loading Rope, 58",0.0,ACTION,12995.078799999996,MooringSystemSupplyChain,8.0,,,
2125,0.0,1.0,Anchors Production 1,"72, Manufacture: suction_anchor_d2.18",182.5,ACTION,13146.0,MooringSystemSupplyChain,,,,
2126,0.0,,Anchor Transport Vessel,Delay: Waiting for Anchor to load.,182.5,ACTION,13146.0,MooringSystemSupplyChain,,,,
2127,0.0,,Anchor Transport Vessel,"Loading Anchor, 72",0.0,ACTION,13146.0,MooringSystemSupplyChain,6.0,,,
2128,0.0,1.0,Ropes Production 1,"59, Manufacture: polyester_d0.123",221.4454,ACTION,13216.524199999996,MooringSystemSupplyChain,,,,
2129,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,221.44540000000052,ACTION,13216.524199999996,MooringSystemSupplyChain,,,,
2130,0.0,,Rope Transport Railcar,"Loading Rope, 59",0.0,ACTION,13216.524199999996,MooringSystemSupplyChain,9.0,,,
2131,0.0,1.0,Anchors Production 1,"73, Manufacture: suction_anchor_d2.42",182.5,ACTION,13328.5,MooringSystemSupplyChain,,,,
2132,0.0,1.0,Ropes Production 1,"60, Manufacture: polyester_d0.123",221.63240000000002,ACTION,13438.156599999997,MooringSystemSupplyChain,,,,
2133,0.0,,Rope Transport Railcar,Delay: Waiting for Rope to load.,221.63240000000042,ACTION,13438.156599999997,MooringSystemSupplyChain,,,,
2134,0.0,,Rope Transport Railcar,"Loading Rope, 60",0.0,ACTION,13438.156599999997,MooringSystemSupplyChain,10.0,,,
2135,0.0,0.0,Anchor Transport Vessel,Full: Transport Anchors,336.0,ACTION,13482.0,MooringSystemSupplyChain,6.0,,,
2136,0.0,,Anchor Transport Vessel,Anchor arrives at Port.,0.0,ACTION,13482.0,MooringSystemSupplyChain,6.0,66.0,596.0,21460.205565800003
2137,0.0,,Anchor Transport Vessel,Unload Anchor at Port Laydown.,0.0,ACTION,13482.0,MooringSystemSupplyChain,5.0,,597.0,21239.152083800003
