,cost_multiplier,agent,action,duration,cost,level,time,phase,site_depth,hub_height,phase_name,per_trip,location,max_waveheight,max_windspeed,transit_speed
629,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,729.8833333333332,TurbineInstallation,,,,,,,,
631,,WTIV,Lift Blade,1.5,25000.0,ACTION,731.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
635,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,734.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
637,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,735.8833333333332,TurbineInstallation,,,,,,,,
640,,WTIV,Lift Blade,1.5,25000.0,ACTION,737.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
643,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,740.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
645,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,741.8833333333332,TurbineInstallation,,,,,,,,
648,,WTIV,Lift Blade,1.5,25000.0,ACTION,743.3833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
653,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,746.8833333333332,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
654,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,747.3166666666665,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
659,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,749.3166666666665,TurbineInstallation,,,,,,,,
660,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,749.7499999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
664,,WTIV,Release Tower Section,3.0,50000.0,ACTION,752.7499999999998,TurbineInstallation,,,,,,,,
665,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,753.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
676,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,759.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
677,,WTIV,Release Tower Section,3.0,50000.0,ACTION,762.4999999999998,TurbineInstallation,,,,,,,,
681,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,763.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
688,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,769.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
693,,WTIV,Release Nacelle,3.0,50000.0,ACTION,772.9999999999998,TurbineInstallation,,,,,,,,
695,,WTIV,Reequip,1.0,16666.666666666668,ACTION,773.9999999999998,TurbineInstallation,,,,,,,,
697,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,775.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
703,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,781.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
705,,WTIV,Reequip,1.0,16666.666666666668,ACTION,782.4999999999998,TurbineInstallation,,,,,,,,
706,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,783.4999999999998,TurbineInstallation,,,,,,,,
707,,WTIV,Lift Blade,1.5,25000.0,ACTION,784.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
708,,WTIV,Delay,6.0,100000.0,ACTION,790.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
710,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,794.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
711,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,795.4999999999998,TurbineInstallation,,,,,,,,
712,,WTIV,Lift Blade,1.5,25000.0,ACTION,796.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
713,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,800.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
714,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,801.4999999999998,TurbineInstallation,,,,,,,,
715,,WTIV,Lift Blade,1.5,25000.0,ACTION,802.9999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
717,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,806.4999999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
718,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,806.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
720,,WTIV,Transit,12.0,200000.0,ACTION,818.933333333333,TurbineInstallation,,,,,,,,
723,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,822.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
726,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,826.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
728,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,830.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
729,,WTIV,Fasten Blade,1.5,25000.0,ACTION,832.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
731,,WTIV,Fasten Blade,1.5,25000.0,ACTION,833.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
732,,WTIV,Fasten Blade,1.5,25000.0,ACTION,835.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
735,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,839.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
736,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,843.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
739,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,847.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
740,,WTIV,Fasten Blade,1.5,25000.0,ACTION,848.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
742,,WTIV,Fasten Blade,1.5,25000.0,ACTION,850.433333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
745,,WTIV,Fasten Blade,1.5,25000.0,ACTION,851.933333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
752,,WTIV,Transit,12.0,200000.0,ACTION,863.933333333333,TurbineInstallation,,,,,,,,
755,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,865.933333333333,TurbineInstallation,,,,,,,,
756,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,866.3666666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
760,,WTIV,Release Tower Section,3.0,50000.0,ACTION,869.3666666666663,TurbineInstallation,,,,,,,,
761,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,870.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
769,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,876.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
772,,WTIV,Release Tower Section,3.0,50000.0,ACTION,879.1166666666663,TurbineInstallation,,,,,,,,
777,,WTIV,Delay,4.0,66666.66666666667,ACTION,883.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
780,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,884.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
784,,WTIV,Delay,33.0,550000.0,ACTION,917.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
789,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,923.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
793,,WTIV,Release Nacelle,3.0,50000.0,ACTION,926.6166666666663,TurbineInstallation,,,,,,,,
795,,WTIV,Reequip,1.0,16666.666666666668,ACTION,927.6166666666663,TurbineInstallation,,,,,,,,
798,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,929.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
806,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,935.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
809,,WTIV,Reequip,1.0,16666.666666666668,ACTION,936.1166666666663,TurbineInstallation,,,,,,,,
810,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,937.1166666666663,TurbineInstallation,,,,,,,,
811,,WTIV,Lift Blade,1.5,25000.0,ACTION,938.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
817,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,942.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
821,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,943.1166666666663,TurbineInstallation,,,,,,,,
823,,WTIV,Lift Blade,1.5,25000.0,ACTION,944.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
828,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,948.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
830,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,949.1166666666663,TurbineInstallation,,,,,,,,
832,,WTIV,Lift Blade,1.5,25000.0,ACTION,950.6166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
836,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,954.1166666666663,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
837,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,954.5499999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
838,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,956.5499999999996,TurbineInstallation,,,,,,,,
839,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,956.9833333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
842,,WTIV,Release Tower Section,3.0,50000.0,ACTION,959.9833333333329,TurbineInstallation,,,,,,,,
843,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,960.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
846,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,966.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
848,,WTIV,Release Tower Section,3.0,50000.0,ACTION,969.7333333333329,TurbineInstallation,,,,,,,,
850,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,971.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
854,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,977.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
855,,WTIV,Release Nacelle,3.0,50000.0,ACTION,980.2333333333329,TurbineInstallation,,,,,,,,
856,,WTIV,Reequip,1.0,16666.666666666668,ACTION,981.2333333333329,TurbineInstallation,,,,,,,,
858,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,982.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
861,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,988.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
862,,WTIV,Reequip,1.0,16666.666666666668,ACTION,989.7333333333329,TurbineInstallation,,,,,,,,
864,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,990.7333333333329,TurbineInstallation,,,,,,,,
865,,WTIV,Lift Blade,1.5,25000.0,ACTION,992.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
868,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,995.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
869,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,996.7333333333329,TurbineInstallation,,,,,,,,
870,,WTIV,Lift Blade,1.5,25000.0,ACTION,998.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
872,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1001.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
875,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1002.7333333333329,TurbineInstallation,,,,,,,,
876,,WTIV,Lift Blade,1.5,25000.0,ACTION,1004.2333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
878,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1007.7333333333329,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
880,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1008.1666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
884,,WTIV,Transit,8.0,133333.33333333334,ACTION,1016.1666666666662,TurbineInstallation,,,,,,,,
887,,WTIV,Delay,1.0,16666.666666666668,ACTION,1017.1666666666662,TurbineInstallation,,,,,,,,
888,,WTIV,Transit,1.0,16666.666666666668,ACTION,1018.1666666666662,TurbineInstallation,,,,,,,,
889,,WTIV,Delay,23.0,383333.3333333334,ACTION,1041.166666666666,TurbineInstallation,,,,,,,,
890,,WTIV,Transit,1.0,16666.666666666668,ACTION,1042.166666666666,TurbineInstallation,,,,,,,,
891,,WTIV,Delay,1.0,16666.666666666668,ACTION,1043.166666666666,TurbineInstallation,,,,,,,,
893,,WTIV,Transit,2.0,33333.333333333336,ACTION,1045.166666666666,TurbineInstallation,,,,,,,,
894,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1049.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
897,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1053.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
900,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1057.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
901,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1058.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
902,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1060.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
904,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1061.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
909,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1065.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
910,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1069.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
911,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1073.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
912,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1075.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
914,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1076.666666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
917,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1078.166666666666,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
921,,WTIV,Transit,2.0,33333.333333333336,ACTION,1080.166666666666,TurbineInstallation,,,,,,,,
922,,WTIV,Delay,1.0,16666.666666666668,ACTION,1081.166666666666,TurbineInstallation,,,,,,,,
925,,WTIV,Transit,4.0,66666.66666666667,ACTION,1085.166666666666,TurbineInstallation,,,,,,,,
926,,WTIV,Delay,3.0,50000.0,ACTION,1088.166666666666,TurbineInstallation,,,,,,,,
927,,WTIV,Transit,6.0,100000.0,ACTION,1094.166666666666,TurbineInstallation,,,,,,,,
929,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1096.166666666666,TurbineInstallation,,,,,,,,
930,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1096.5999999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
937,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1099.5999999999995,TurbineInstallation,,,,,,,,
938,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1100.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
943,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1106.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
946,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1109.3499999999995,TurbineInstallation,,,,,,,,
951,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1110.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
960,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1116.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
963,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1119.8499999999995,TurbineInstallation,,,,,,,,
965,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1120.8499999999995,TurbineInstallation,,,,,,,,
968,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1122.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
977,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1128.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
979,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1129.3499999999995,TurbineInstallation,,,,,,,,
981,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1130.3499999999995,TurbineInstallation,,,,,,,,
982,,WTIV,Lift Blade,1.5,25000.0,ACTION,1131.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
988,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1135.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
991,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1136.3499999999995,TurbineInstallation,,,,,,,,
994,,WTIV,Lift Blade,1.5,25000.0,ACTION,1137.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
997,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1141.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
998,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1142.3499999999995,TurbineInstallation,,,,,,,,
1000,,WTIV,Lift Blade,1.5,25000.0,ACTION,1143.8499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1002,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1147.3499999999995,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1003,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1147.7833333333328,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1004,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1149.7833333333328,TurbineInstallation,,,,,,,,
1005,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1150.2166666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1007,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1153.2166666666662,TurbineInstallation,,,,,,,,
1008,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1153.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1011,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1159.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1012,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1162.9666666666662,TurbineInstallation,,,,,,,,
1016,,WTIV,Delay,75.0,1250000.0,ACTION,1237.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1017,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1239.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1026,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1245.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1028,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1248.4666666666662,TurbineInstallation,,,,,,,,
1029,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1249.4666666666662,TurbineInstallation,,,,,,,,
1030,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1250.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1036,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1256.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1037,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1257.9666666666662,TurbineInstallation,,,,,,,,
1038,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1258.9666666666662,TurbineInstallation,,,,,,,,
1039,,WTIV,Lift Blade,1.5,25000.0,ACTION,1260.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1041,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1263.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1045,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1264.9666666666662,TurbineInstallation,,,,,,,,
1046,,WTIV,Lift Blade,1.5,25000.0,ACTION,1266.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1050,,WTIV,Delay,17.0,283333.3333333334,ACTION,1283.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1052,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1286.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1053,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1287.9666666666662,TurbineInstallation,,,,,,,,
1054,,WTIV,Lift Blade,1.5,25000.0,ACTION,1289.4666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1055,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1292.9666666666662,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1056,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1293.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1065,,WTIV,Transit,12.0,200000.0,ACTION,1305.3999999999996,TurbineInstallation,,,,,,,,
1066,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1309.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1069,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1313.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1071,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1317.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1074,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1318.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1076,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1320.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1078,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1321.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1084,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1325.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1090,,WTIV,Fasten Tower Section,4.0,66666.66666666667,ACTION,1329.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1092,,WTIV,Fasten Nacelle,4.0,66666.66666666667,ACTION,1333.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1094,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1335.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1097,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1336.8999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1098,,WTIV,Fasten Blade,1.5,25000.0,ACTION,1338.3999999999996,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1112,,WTIV,Transit,12.0,200000.0,ACTION,1350.3999999999996,TurbineInstallation,,,,,,,,
1114,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1352.3999999999996,TurbineInstallation,,,,,,,,
1115,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1352.833333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1118,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1355.833333333333,TurbineInstallation,,,,,,,,
1120,,WTIV,Delay,4.0,66666.66666666667,ACTION,1359.833333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1122,,WTIV,Lift Tower Section,0.75,12500.0,ACTION,1360.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1128,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1366.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1132,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1369.583333333333,TurbineInstallation,,,,,,,,
1135,,WTIV,Lift Tower Section,1.5,25000.0,ACTION,1371.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1137,,WTIV,Delay,3.0,50000.0,ACTION,1374.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1146,,WTIV,Attach Tower Section,6.0,100000.0,ACTION,1380.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1151,,WTIV,Release Nacelle,3.0,50000.0,ACTION,1383.083333333333,TurbineInstallation,,,,,,,,
1152,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1384.083333333333,TurbineInstallation,,,,,,,,
1153,,WTIV,Lift Nacelle,1.5,25000.0,ACTION,1385.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1156,,WTIV,Attach Nacelle,6.0,100000.0,ACTION,1391.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1157,,WTIV,Reequip,1.0,16666.666666666668,ACTION,1392.583333333333,TurbineInstallation,,,,,,,,
1158,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1393.583333333333,TurbineInstallation,,,,,,,,
1160,,WTIV,Lift Blade,1.5,25000.0,ACTION,1395.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1162,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1398.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1163,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1399.583333333333,TurbineInstallation,,,,,,,,
1164,,WTIV,Lift Blade,1.5,25000.0,ACTION,1401.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1165,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1404.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1168,,WTIV,Release Blade,1.0,16666.666666666668,ACTION,1405.583333333333,TurbineInstallation,,,,,,,,
1169,,WTIV,Lift Blade,1.5,25000.0,ACTION,1407.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1177,,WTIV,Delay,72.0,1200000.0,ACTION,1479.083333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1181,,WTIV,Attach Blade,3.5,58333.333333333336,ACTION,1482.583333333333,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1182,,WTIV,Jackdown,0.43333333333333335,7222.222222222223,ACTION,1483.0166666666664,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1183,,WTIV,Position Onsite,2.0,33333.333333333336,ACTION,1485.0166666666664,TurbineInstallation,,,,,,,,
1184,,WTIV,Jackup,0.43333333333333335,7222.222222222223,ACTION,1485.4499999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
1186,,WTIV,Release Tower Section,3.0,50000.0,ACTION,1488.4499999999998,TurbineInstallation,,,,,,,,
1187,,WTIV,Delay,4.0,66666.66666666667,ACTION,1492.4499999999998,TurbineInstallation,40.0,150.0,TurbineInstallation,,,,,
