,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,max_waveheight,max_windspeed,transit_speed,num_vessels,num_ahts_vessels
1987,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8474.0,GravityBasedInstallation,,,,,,,,
1988,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,8478.07142857143,GravityBasedInstallation,,,,,,,3.0,0.0
1989,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8498.0,GravityBasedInstallation,,,,,,,,
1990,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8570.0,GravityBasedInstallation,,,,,,,,
1991,,Towing Group 1,Delay: No Completed Assemblies Available,91.92857142857065,431099.0357142821,ACTION,8570.0,GravityBasedInstallation,,,,,,,3.0,
1992,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,155.5,0.0,ACTION,8570.0,GravityBasedInstallation,,,,,,,,
1993,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,8570.0,GravityBasedInstallation,,,,,,,,
1994,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8578.0,GravityBasedInstallation,,,,,,,,
1995,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,8590.0,GravityBasedInstallation,,,,,,,3.0,0.0
1996,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8590.0,GravityBasedInstallation,,,,,,,,
1997,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,120.5,538168.0625,ACTION,8590.0,GravityBasedInstallation,,Site,,,,,,
1998,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8594.0,GravityBasedInstallation,,,,,,,,
2000,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,8595.0,GravityBasedInstallation,,,,,,,,
2001,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,8596.0,GravityBasedInstallation,,,,,,,,
2002,,Turbine Assembly Line 1,Delay,5.0,0.0,ACTION,8599.0,GravityBasedInstallation,,,,,,,,
2005,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8603.0,GravityBasedInstallation,,,,,,,,
2007,,Multi-Purpose AHTS Vessel,Delay,51.0,227772.375,ACTION,8647.0,GravityBasedInstallation,,,,,,,,
2008,,Turbine Assembly Line 1,Delay,44.0,0.0,ACTION,8647.0,GravityBasedInstallation,,,,,,,,
2009,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,8659.0,GravityBasedInstallation,,,,,,,,
2010,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8659.0,GravityBasedInstallation,,,,,,,,
2011,,Turbine Assembly Line 1,Delay,3.0,0.0,ACTION,8662.0,GravityBasedInstallation,,,,,,,,
2012,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,8665.0,GravityBasedInstallation,,,,,,,,
2013,,Towing Group 1,Positioning Support,75.0,117237.5,ACTION,8665.0,GravityBasedInstallation,,site,,,,,1.0,
2014,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8665.5,GravityBasedInstallation,,,,,,,,
2015,,Turbine Assembly Line 1,Delay,5.0,0.0,ACTION,8670.5,GravityBasedInstallation,,,,,,,,
2017,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,8673.57142857143,GravityBasedInstallation,,,,,,,3.0,0.0
2018,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8674.0,GravityBasedInstallation,,,,,,,,
2019,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8677.5,GravityBasedInstallation,,,,,,,,
2020,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8701.5,GravityBasedInstallation,,,,,,,,
2021,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8773.5,GravityBasedInstallation,,,,,,,,
2022,,Towing Group 1,Delay: No Completed Assemblies Available,99.92857142857065,468615.0357142821,ACTION,8773.5,GravityBasedInstallation,,,,,,,3.0,
2023,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,203.5,0.0,ACTION,8773.5,GravityBasedInstallation,,,,,,,,
2024,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,8773.5,GravityBasedInstallation,,,,,,,,
2025,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8781.5,GravityBasedInstallation,,,,,,,,
2026,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,8793.5,GravityBasedInstallation,,,,,,,3.0,0.0
2027,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,8793.5,GravityBasedInstallation,,,,,,,,
2028,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,128.5,573897.0625,ACTION,8793.5,GravityBasedInstallation,,Site,,,,,,
2029,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8797.5,GravityBasedInstallation,,,,,,,,
2030,,Multi-Purpose AHTS Vessel,Delay,7.0,31262.875,ACTION,8800.5,GravityBasedInstallation,,,,,,,,
2031,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,8801.5,GravityBasedInstallation,,,,,,,,
2032,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,8805.5,GravityBasedInstallation,,,,,,,,
2033,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,8806.5,GravityBasedInstallation,,,,,,,,
2034,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,8813.5,GravityBasedInstallation,,,,,,,,
2035,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8817.0,GravityBasedInstallation,,,,,,,,
2036,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,8818.5,GravityBasedInstallation,,,,,,,,
2037,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8820.5,GravityBasedInstallation,,,,,,,,
2038,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,8824.0,GravityBasedInstallation,,,,,,,,
2039,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,8824.5,GravityBasedInstallation,,,,,,,,
2040,,Towing Group 1,Positioning Support,31.0,48458.16666666667,ACTION,8824.5,GravityBasedInstallation,,site,,,,,1.0,
2041,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,8833.07142857143,GravityBasedInstallation,,,,,,,3.0,0.0
2042,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,8848.0,GravityBasedInstallation,,,,,,,,
2043,,Turbine Assembly Line 1,Delay,62.0,0.0,ACTION,8910.0,GravityBasedInstallation,,,,,,,,
2044,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,8982.0,GravityBasedInstallation,,,,,,,,
2045,,Towing Group 1,Delay: No Completed Assemblies Available,148.92857142857065,698400.5357142821,ACTION,8982.0,GravityBasedInstallation,,,,,,,3.0,
2046,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,208.5,0.0,ACTION,8982.0,GravityBasedInstallation,,,,,,,,
2047,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,8982.0,GravityBasedInstallation,,,,,,,,
2048,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,8990.0,GravityBasedInstallation,,,,,,,,
2049,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,9002.0,GravityBasedInstallation,,,,,,,3.0,0.0
2050,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9002.0,GravityBasedInstallation,,,,,,,,
2051,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,177.5,792737.1875,ACTION,9002.0,GravityBasedInstallation,,Site,,,,,,
2052,,Multi-Purpose AHTS Vessel,Delay,2.0,8932.25,ACTION,9004.0,GravityBasedInstallation,,,,,,,,
2053,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9006.0,GravityBasedInstallation,,,,,,,,
2054,,Multi-Purpose AHTS Vessel,Position Substructure,5.0,22330.625,ACTION,9009.0,GravityBasedInstallation,,,,,,,,
2055,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9010.0,GravityBasedInstallation,,,,,,,,
2056,,Multi-Purpose AHTS Vessel,ROV Survey,1.0,4466.125,ACTION,9010.0,GravityBasedInstallation,,,,,,,,
2057,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9022.0,GravityBasedInstallation,,,,,,,,
2058,,Multi-Purpose AHTS Vessel,Pump Ballast,12.0,53593.5,ACTION,9022.0,GravityBasedInstallation,,,,,,,,
2059,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9025.5,GravityBasedInstallation,,,,,,,,
2060,,Multi-Purpose AHTS Vessel,Grout GBF,6.0,26796.75,ACTION,9028.0,GravityBasedInstallation,,,,,,,,
2061,,Towing Group 1,Positioning Support,26.0,40642.333333333336,ACTION,9028.0,GravityBasedInstallation,,site,,,,,1.0,
2062,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9029.0,GravityBasedInstallation,,,,,,,,
2063,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9032.5,GravityBasedInstallation,,,,,,,,
2064,,Towing Group 1,Transit,8.571428571428571,40195.71428571428,ACTION,9036.57142857143,GravityBasedInstallation,,,,,,,3.0,0.0
2065,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9056.5,GravityBasedInstallation,,,,,,,,
2066,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9128.5,GravityBasedInstallation,,,,,,,,
2067,,Towing Group 1,Delay: No Completed Assemblies Available,91.92857142857065,431099.0357142821,ACTION,9128.5,GravityBasedInstallation,,,,,,,3.0,
2068,,Substructure Assembly Line 1,Delay: No Substructure Storage Available,146.5,0.0,ACTION,9128.5,GravityBasedInstallation,,,,,,,,
2069,,Substructure Assembly Line 1,Substructure Assembly,0.0,0.0,ACTION,9128.5,GravityBasedInstallation,,,,,,,,
2070,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,9136.5,GravityBasedInstallation,,,,,,,,
2071,,Towing Group 1,Tow Substructure,20.0,93790.0,ACTION,9148.5,GravityBasedInstallation,,,,,,,3.0,0.0
2072,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,9148.5,GravityBasedInstallation,,,,,,,,
2073,,Multi-Purpose AHTS Vessel,Delay: Not enough vessels for gravity foundations,120.5,538168.0625,ACTION,9148.5,GravityBasedInstallation,,Site,,,,,,
2074,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9152.5,GravityBasedInstallation,,,,,,,,
2075,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9156.5,GravityBasedInstallation,,,,,,,,
2076,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9168.5,GravityBasedInstallation,,,,,,,,
2077,,Turbine Assembly Line 1,Delay,120.0,0.0,ACTION,9288.5,GravityBasedInstallation,,,,,,,,
2078,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9292.0,GravityBasedInstallation,,,,,,,,
2079,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9295.5,GravityBasedInstallation,,,,,,,,
2080,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9299.0,GravityBasedInstallation,,,,,,,,
2081,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9323.0,GravityBasedInstallation,,,,,,,,
2082,,Multi-Purpose AHTS Vessel,Delay,186.0,830699.25,ACTION,9334.5,GravityBasedInstallation,,,,,,,,
